id;text;rating;polarity;n_words;score
3799;Take 1 tablet once a week (those with larger adenomas may need to take more frequently);10;;16;3
4110;take 1mg in the morning 1mg in the evening every day. The treatment should last for 12 weeks but can be extended for a further 12 weeks if like me you are a heavy smoker.;8;;35;3
1479;i started on 30mg once a day. i take it at night when i go to bed otherwise it gives me restless legs. after 2 weeks i started on 60mg. that has only been 2 days so i don't know how that is going to affect me yet. i do feel a little more light hearted.;10;;56;3
960;I commenced this treatment due to clinical depression. I started off at a dose of 20mg a day and after initial improvement found that I needed an increase in the dose to 40mg per day. This seems to work more effectively for me. I became pregnant after approximately 10 months on the medication. I continued on with the same dose throughout the entire pregnancy. I did not breast feed. I then became pregnant very quickly again and continued on the medication for this pregnancy as well. Once again I did not breast feed. I have at times reduced my dose to 20mg which has been fine, however if I suffer a depressive episode I increase it to 40mg and generally find this is what I need to stay on.;8;;129;3
1656;My starting Clomid dose was 50 mg once daily for five days. The Clomid dosage was increased to 100 mg and ovulation occured. My doctor will helped me to determine that ovulation has occurred using an ultrasound.;9;;37;3
3550;1 2mg tablet at night. Must be taken at the same time as effects last only 22-24 hours. This medication is also used to lower blood pressure, but at the dosage I am taking, my BP remains in the normal range of 75-80.;8;;43;3
1279;Started off taking 200mg before a 12 hour shift, which made me have the jitters and a headache at times. So I then started taking 100mg before my night shift began and would take another 100mg 4-6 hours later. This stopped the headaches and jitters. On day shift I would take a 100mg, if needed. When I get home in the morning and go to bed, my mind will not stop thinking and I could easliy lay there for hours. My doctor prescribed Ambien and if I take that 10 minutes before going to bed I will fall right to sleep.;9;;101;3
1205;I've been taking 40 mg. of Prozac once a day for about 20 years (I started taking it about the time it first became available.);8;;25;3
1977;I started on 50 mg twice daily and I was got no reduction in pain, my doctor gradually increased the dose to 300mg twice daily. Once I was on the maximum dose, I started to experience some dizziness etc as outlined above. However some of the Side effects became less obvious after about 6 weeks on the maximum dose. It was worth it because I was feeling a reduction in my pain levels for the first time in 19 years;8;;80;3
2184;Take 1 MG tab at night before bed. As mentioned above, also got Botox injections to reduce eyelid spasmx.;3;;19;3
1161;it came in 4mg tablets that dissolved under my tounge. at first i took it every 6 hours and by the 4th or 5th hour i could feel it wearing off-i would wait until the 6th hour to take it again-sometimes i would be counting the minutes unti i could take the next one--over time (as my pregnancy went on) i needed to take it less and less- i would then take first thing in the a.m. and on a need be basis if at all for the rest of the day;9;;92;3
84;INITIALLY TOOK 10MG TWICE A DAY. AFTER 6 MONTHS, REDUCED TO ONCE A DAY. AFTER ONE YEAR, REDUCED TO 1 EVERY OTHER DAY OR SO. WHEN BLOOD TESTS CONSISTENTLY RESULTED IN NORMAL THYROID LEVELS, STOPPED TAKING METHIMAZOLE ALTOGETHER. I'VE BEEN IN REMISSION NOW FOR 1 YR.;10;;46;3
2696;When Zyrtec alone didn't controll my allergies my doctor prescribed the Veramyst to try. This combination seems to be working, Zyrtec once a day and Veramyst twice daily. The Baclofen 10mg.is taken as needed one to four times a day. Sometimes I'm not bothered with spasticity too often but when I am I take the Baclofen and it works.Amitriptyline tabs 25mg are taken before bedtime.Requip tabs .5mg are taken in the evening. Gabapentin 300mg is taken 3-4 times a day depending on the severity of pain. Tetracycline HCL 250mg is taken once a day. The Copaxone 200mg is injected once a day. I discontinued the Detrol LA as I could not tolerate the extreme dry mouth.;1;;116;3
2761;Started this medication in October 2008 for my suspiciousness of people (thought people were out to get me). Began at 0.25 mg once a day for a week, then increased to 0.5 mg a day at night. 3 weeks later (1 month from the time of starting risperidone), increased to 1 mg every night. Stayed on 1 mg for a few months when the symptoms came back. Dose increased to 1.5 mg a day. Depression set in (for outside life factors...not due to medication) and fluoetime added at 10 mg a day and risperidone decreased to 1 mg a day due to flueoxetine increasing the levels of risperidone. Depression still there and psychotic symptoms came back. At next vist (1 month) flueoxetine increased to 20 mg every morning and risperidone increased back to 1.5 mg a day. Two months later psychotic symptoms would come back in the middle of the day (as if the medication was wearing off). Rispreridone dosage changed to 1 mg twice a day. Which is still the current dosage I am on.;9;;176;3
2020;I was prescribed Protonix 20 mg which I took daily for 30 days. Extended use is not recommended, and I did not surpass the 30 days. I do buy extra strength Tums and take it if I have any real acid or spicy foods. The bottom line is I had a lot of pain with my ucler which came out of nowhere and after almost 2 weeks of pain I decided I needed to see a doctor. Soon after taking Protonix my pain went away, but as with any ulcer a diet change might be in order. Similar drugs are Nexium, Prevacid, Prilosec, etc.;9;;104;3
539;I usually took 150 mg. per night. Occasionally it would have trouble falling asleep again, and then I would increase the dose to 200 mg. for a few days. I would then go back to 150 mg. once I got back into a regular sleeping pattern. Although Trazodone is a mild anti-depressant, I did not notice any difference in my mood.;10;;61;3
